timestamp,open,high,low,close,volume
1784772840000,1925.79,1926.25,1925.32,1925.32,61.6361
1784772900000,1925.32,1925.88,1925.29,1925.65,25.4296
1784772960000,1925.66,1925.66,1925.17,1925.18,23.1291
1784773020000,1925.17,1925.49,1924.8,1925.36,286.9088
1784773080000,1925.35,1925.35,1924.34,1925.29,49.9537
1784773140000,1925.3,1926.73,1925.3,1926.3,94.5409
1784773200000,1926.3,1926.62,1926.09,1926.09,32.7028
1784773260000,1926.09,1926.34,1925.01,1925.02,53.2724
1784773320000,1925.01,1925.36,1924.34,1924.34,64.6636
1784773380000,1924.33,1924.59,1923.29,1923.97,153.8952
1784773440000,1923.97,1924.97,1923.97,1924.55,61.7422
1784773500000,1924.55,1924.55,1923.17,1923.17,53.3934
1784773560000,1923.18,1923.38,1921.81,1922.31,176.622
1784773620000,1922.31,1924.3,1922.31,1924.29,80.9224
1784773680000,1924.29,1924.66,1923.96,1924.66,41.4304
1784773740000,1924.66,1924.66,1924.25,1924.44,173.8699
1784773800000,1924.45,1925.13,1924.02,1925.13,33.0474
1784773860000,1925.14,1925.4,1924.5,1925.4,183.476
1784773920000,1925.4,1926.77,1925.4,1926.69,136.9812
1784773980000,1926.69,1927.74,1926.68,1927.16,101.2598
1784774040000,1927.17,1927.92,1927.17,1927.7,38.1957
1784774100000,1927.71,1928.0,1927.7,1927.8,38.0846
1784774160000,1927.8,1927.86,1926.8,1926.8,68.7078
1784774220000,1926.8,1926.8,1925.45,1925.71,73.0846
1784774280000,1925.72,1925.93,1925.09,1925.38,64.3675
1784774340000,1925.38,1925.62,1925.38,1925.61,26.288
1784774400000,1925.61,1925.69,1924.57,1925.46,86.4013
1784774460000,1925.47,1926.03,1924.72,1926.03,70.5164
1784774520000,1926.02,1926.28,1925.76,1925.77,23.6429
1784774580000,1925.77,1925.95,1925.32,1925.82,32.2182
1784774640000,1925.83,1926.03,1925.82,1926.02,15.5813
1784774700000,1926.03,1927.81,1926.03,1927.54,137.687
1784774760000,1927.53,1927.65,1926.62,1927.11,150.8803
1784774820000,1927.11,1927.11,1925.95,1925.95,25.5885
1784774880000,1925.95,1926.75,1925.77,1926.31,43.8994
1784774940000,1926.3,1926.77,1925.8,1926.18,42.8554
1784775000000,1926.18,1926.56,1925.81,1926.01,145.0054
1784775060000,1926.01,1927.54,1925.96,1927.54,82.5017
1784775120000,1927.53,1927.81,1926.76,1927.04,49.2756
1784775180000,1927.05,1927.93,1927.02,1927.83,27.6503
1784775240000,1927.83,1927.83,1927.2,1927.21,39.7821
1784775300000,1927.21,1927.71,1927.2,1927.7,63.7236
1784775360000,1927.7,1927.7,1927.64,1927.64,52.6462
1784775420000,1927.65,1928.0,1927.65,1928.0,20.5915
1784775480000,1927.99,1928.35,1927.99,1928.04,31.0072
1784775540000,1928.03,1928.03,1927.39,1927.6,36.7422
1784775600000,1927.6,1928.03,1927.41,1927.43,39.3954
1784775660000,1927.43,1927.43,1926.53,1927.17,55.5046
1784775720000,1927.17,1927.64,1927.16,1927.59,57.0751
1784775780000,1927.58,1927.94,1926.86,1927.0,28.8798
1784775840000,1927.0,1927.01,1925.33,1925.46,78.305
1784775900000,1925.46,1925.91,1923.21,1923.32,175.5574
1784775960000,1923.32,1924.66,1923.29,1924.63,81.8746
1784776020000,1924.64,1924.9,1924.11,1924.4,40.8436
1784776080000,1924.39,1924.76,1923.55,1923.55,60.933
1784776140000,1923.56,1924.79,1923.48,1924.78,197.1495
1784776200000,1924.77,1924.77,1923.71,1923.72,84.0812
1784776260000,1923.72,1923.72,1922.0,1922.55,119.4728
1784776320000,1922.54,1922.54,1921.71,1921.72,135.7773
1784776380000,1921.71,1922.1,1920.39,1922.09,322.399
1784776440000,1922.1,1922.1,1921.81,1921.92,24.8172
1784776500000,1921.93,1922.1,1921.21,1921.55,51.59
1784776560000,1921.55,1922.34,1920.99,1921.88,98.8579
1784776620000,1921.9,1922.62,1921.9,1922.33,17.5595
1784776680000,1922.33,1922.81,1922.14,1922.3,34.2209
1784776740000,1922.3,1922.37,1921.2,1922.02,85.5719
1784776800000,1922.02,1922.99,1922.02,1922.99,50.2807
1784776860000,1923.0,1923.98,1922.99,1923.68,169.9066
1784776920000,1923.68,1924.01,1923.68,1923.9,20.5916
1784776980000,1923.89,1924.84,1923.41,1923.41,69.519
1784777040000,1923.42,1923.42,1922.93,1922.94,9.6228
1784777100000,1922.94,1923.25,1920.86,1920.86,108.2373
1784777160000,1920.87,1921.41,1920.5,1921.34,498.0992
1784777220000,1921.34,1921.34,1920.85,1921.14,79.7126
1784777280000,1921.14,1922.23,1921.13,1922.17,66.8639
1784777340000,1922.16,1922.92,1922.16,1922.67,83.5081
1784777400000,1922.67,1925.06,1922.5,1925.06,188.2829
1784777460000,1925.06,1925.06,1923.44,1923.44,57.9516
1784777520000,1923.43,1923.82,1923.17,1923.82,48.2727
1784777580000,1923.81,1924.35,1923.73,1923.88,63.6985
1784777640000,1923.87,1923.88,1923.26,1923.83,31.8071
1784777700000,1923.82,1923.82,1922.62,1922.76,41.6288
1784777760000,1922.76,1923.88,1922.76,1923.88,23.4763
1784777820000,1923.87,1924.32,1923.43,1923.61,103.6758
1784777880000,1923.61,1924.21,1923.61,1923.88,82.9107
1784777940000,1923.88,1924.5,1923.75,1924.23,28.6204
1784778000000,1924.24,1924.28,1923.62,1923.62,17.9742
1784778060000,1923.62,1923.62,1922.69,1922.94,52.0367
1784778120000,1922.94,1922.95,1922.23,1922.24,63.7179
1784778180000,1922.24,1922.46,1921.56,1922.12,132.7781
1784778240000,1922.13,1922.79,1922.13,1922.79,16.7251
1784778300000,1922.79,1922.83,1922.78,1922.82,11.2487
1784778360000,1922.82,1922.83,1922.14,1922.15,50.3457
1784778420000,1922.15,1922.6,1922.14,1922.6,27.192
1784778480000,1922.6,1922.79,1920.73,1921.12,334.1807
1784778540000,1921.13,1922.15,1918.7,1918.99,1442.7005
1784778600000,1918.99,1919.81,1917.57,1918.92,900.7501
1784778660000,1918.92,1919.62,1918.91,1919.62,62.5779
1784778720000,1919.63,1920.84,1919.63,1920.84,26.6717
1784778780000,1920.84,1920.84,1920.5,1920.5,128.4042
1784778840000,1920.5,1920.65,1920.23,1920.23,34.285
1784778900000,1920.23,1920.23,1919.88,1919.88,26.964
1784778960000,1919.88,1919.89,1919.88,1919.89,8.7219
1784779020000,1919.89,1920.07,1919.89,1920.06,33.0598
1784779080000,1920.06,1920.65,1920.06,1920.65,70.7207
1784779140000,1920.65,1920.65,1920.55,1920.55,9.5663
1784779200000,1920.56,1920.56,1919.21,1919.75,99.9027
1784779260000,1919.75,1920.19,1919.32,1919.53,114.9967
1784779320000,1919.53,1919.97,1919.17,1919.85,53.9953
1784779380000,1919.85,1920.19,1919.66,1919.66,114.8903
1784779440000,1919.66,1920.34,1919.61,1920.34,20.9731
1784779500000,1920.35,1921.15,1920.35,1921.14,38.2814
1784779560000,1921.14,1921.14,1920.8,1920.99,101.463
1784779620000,1920.98,1920.98,1918.63,1918.7,275.8395
1784779680000,1918.7,1920.96,1918.7,1920.96,51.8106
1784779740000,1920.95,1921.11,1919.54,1919.74,263.4169
1784779800000,1919.73,1920.36,1919.73,1920.36,22.8935
1784779860000,1920.35,1920.35,1919.48,1920.08,328.9858
1784779920000,1920.07,1921.98,1920.07,1921.98,143.0125
1784779980000,1921.98,1922.05,1921.65,1922.05,64.4883
1784780040000,1922.04,1922.7,1922.04,1922.7,38.0663
1784780100000,1922.7,1923.52,1922.7,1923.11,61.0306
1784780160000,1923.1,1923.4,1921.92,1921.92,157.2522
1784780220000,1921.93,1922.56,1921.93,1921.96,46.5339
1784780280000,1921.97,1921.97,1921.67,1921.68,15.9942
1784780340000,1921.68,1921.68,1921.4,1921.58,26.4956
1784780400000,1921.57,1923.0,1921.57,1922.99,39.5368
1784780460000,1922.99,1923.43,1922.87,1923.3,38.1507
1784780520000,1923.3,1923.61,1923.13,1923.61,46.3285
1784780580000,1923.61,1924.0,1923.61,1923.99,17.7861
1784780640000,1923.99,1924.61,1923.99,1924.48,101.7494
1784780700000,1924.48,1925.75,1924.32,1925.75,52.7268
1784780760000,1925.76,1926.0,1925.75,1926.0,59.9284
1784780820000,1926.0,1926.02,1925.52,1925.82,171.1783
1784780880000,1925.82,1925.82,1925.21,1925.59,74.4244
1784780940000,1925.6,1925.85,1925.2,1925.21,83.5758
1784781000000,1925.21,1925.21,1922.33,1924.41,482.594
1784781060000,1924.42,1924.42,1923.05,1923.12,61.4586
1784781120000,1923.12,1923.94,1923.12,1923.71,45.3106
1784781180000,1923.7,1923.85,1923.33,1923.7,36.4912
1784781240000,1923.71,1923.93,1923.7,1923.92,12.8858
1784781300000,1923.91,1923.91,1923.81,1923.81,22.0885
1784781360000,1923.81,1923.92,1923.6,1923.91,27.0946
1784781420000,1923.91,1923.92,1923.79,1923.9,17.6122
1784781480000,1923.89,1923.9,1922.81,1922.96,122.2319
1784781540000,1922.96,1923.3,1922.71,1922.8,66.7767
1784781600000,1922.81,1923.01,1922.81,1922.81,33.2768
1784781660000,1922.82,1922.82,1922.24,1922.25,33.158
1784781720000,1922.24,1922.25,1922.0,1922.1,46.6601
1784781780000,1922.1,1922.88,1921.95,1922.4,167.2532
1784781840000,1922.41,1922.6,1922.41,1922.59,9.952
1784781900000,1922.59,1922.59,1922.22,1922.22,63.1849
1784781960000,1922.23,1923.51,1922.23,1923.51,30.8941
1784782020000,1923.5,1923.61,1923.24,1923.61,44.4354
1784782080000,1923.62,1923.62,1923.01,1923.02,26.3399
1784782140000,1923.01,1923.01,1921.96,1921.97,60.8371
1784782200000,1921.96,1921.96,1921.4,1921.4,28.7583
1784782260000,1921.41,1921.41,1920.69,1920.92,54.3151
1784782320000,1920.92,1920.92,1920.0,1920.0,296.0815
1784782380000,1920.0,1920.63,1919.49,1919.49,300.2987
1784782440000,1919.48,1919.81,1919.34,1919.58,199.0716
1784782500000,1919.58,1920.0,1919.17,1919.34,291.9662
1784782560000,1919.33,1919.34,1918.79,1918.89,132.4006
1784782620000,1918.89,1919.94,1918.89,1919.94,96.043
1784782680000,1919.94,1919.94,1919.28,1919.3,88.9392
1784782740000,1919.31,1919.74,1919.3,1919.74,94.6133
1784782800000,1919.74,1919.87,1918.8,1918.91,92.3582
1784782860000,1918.91,1918.92,1918.6,1918.6,140.6008
1784782920000,1918.61,1918.84,1918.31,1918.53,79.264
1784782980000,1918.54,1919.57,1918.53,1919.57,53.4937
1784783040000,1919.57,1919.57,1918.77,1918.77,79.5796
1784783100000,1918.77,1919.71,1918.76,1919.69,45.4172
1784783160000,1919.69,1920.38,1919.69,1919.94,71.7897
1784783220000,1919.94,1920.51,1919.67,1920.24,37.0946
1784783280000,1920.24,1920.51,1920.24,1920.49,27.9877
1784783340000,1920.49,1921.12,1920.49,1921.12,28.9451
1784783400000,1921.13,1921.19,1920.8,1920.8,22.9762
1784783460000,1920.8,1920.81,1920.14,1920.15,59.3721
1784783520000,1920.15,1920.15,1918.74,1919.8,80.3257
1784783580000,1919.8,1920.31,1919.59,1920.3,36.6727
1784783640000,1920.31,1920.74,1919.84,1919.9,135.7099
1784783700000,1919.9,1919.91,1919.72,1919.88,16.9983
1784783760000,1919.87,1919.88,1918.67,1918.67,56.1278
1784783820000,1918.68,1919.95,1918.67,1919.95,130.5363
1784783880000,1919.95,1920.61,1919.94,1920.61,138.507
1784783940000,1920.61,1920.73,1920.18,1920.72,66.2319
1784784000000,1920.73,1920.89,1920.72,1920.85,22.9944
1784784060000,1920.85,1921.62,1920.84,1921.62,95.7928
1784784120000,1921.61,1922.45,1921.61,1921.92,51.7768
1784784180000,1921.93,1921.93,1919.97,1919.98,37.8525
1784784240000,1919.97,1921.05,1919.7,1920.86,44.932
1784784300000,1920.86,1922.4,1920.85,1922.19,140.5412
1784784360000,1922.2,1924.0,1922.2,1924.0,97.9899
1784784420000,1924.0,1924.96,1924.0,1924.96,137.025
1784784480000,1924.96,1924.99,1924.79,1924.79,47.465
1784784540000,1924.79,1925.77,1924.79,1925.77,42.0934
1784784600000,1925.77,1927.72,1925.77,1927.16,195.3567
1784784660000,1927.16,1928.37,1927.16,1928.36,77.001
1784784720000,1928.36,1928.69,1927.83,1927.83,97.167
1784784780000,1927.82,1927.82,1926.99,1927.15,80.8953
1784784840000,1927.16,1927.16,1926.18,1926.19,30.7405
1784784900000,1926.18,1926.19,1925.41,1925.86,53.6131
1784784960000,1925.86,1926.18,1925.73,1925.73,52.2737
1784785020000,1925.74,1926.01,1925.57,1925.57,73.1607
1784785080000,1925.58,1925.77,1924.89,1924.9,44.6858
1784785140000,1924.9,1925.01,1924.89,1925.01,16.5458
1784785200000,1925.01,1925.27,1924.93,1925.26,16.197
1784785260000,1925.26,1925.96,1925.26,1925.95,12.233
1784785320000,1925.96,1925.96,1925.94,1925.94,30.4439
1784785380000,1925.94,1925.95,1925.52,1925.53,47.9654
1784785440000,1925.53,1925.53,1925.28,1925.4,13.6095
1784785500000,1925.39,1925.76,1925.11,1925.44,43.615
1784785560000,1925.43,1925.68,1925.31,1925.47,21.0703
1784785620000,1925.46,1925.5,1925.15,1925.26,30.6114
1784785680000,1925.26,1925.26,1923.77,1924.17,157.0931
1784785740000,1924.17,1924.17,1922.14,1922.32,171.6771
1784785800000,1922.32,1922.32,1921.21,1921.79,62.7477
1784785860000,1921.79,1921.8,1921.49,1921.53,46.4429
1784785920000,1921.54,1922.07,1921.54,1922.05,25.8426
1784785980000,1922.04,1922.39,1922.02,1922.25,17.4753
1784786040000,1922.25,1922.26,1921.76,1921.76,97.0943
1784786100000,1921.76,1922.42,1921.6,1922.4,57.5246
1784786160000,1922.4,1923.35,1922.4,1923.23,34.2077
1784786220000,1923.23,1923.24,1923.04,1923.05,19.8179
1784786280000,1923.04,1923.05,1923.0,1923.0,25.1268
1784786340000,1923.01,1923.01,1922.77,1922.77,26.3261
1784786400000,1922.78,1923.1,1922.23,1923.1,72.4096
1784786460000,1923.11,1923.34,1923.0,1923.0,50.0723
1784786520000,1923.01,1923.01,1922.37,1922.37,291.7506
1784786580000,1922.37,1922.37,1921.35,1921.36,27.6627
1784786640000,1921.36,1922.2,1921.35,1922.08,85.2616
1784786700000,1922.07,1922.99,1922.07,1922.93,159.5484
1784786760000,1922.92,1923.07,1922.57,1922.57,75.2867
1784786820000,1922.58,1922.77,1922.13,1922.13,31.3991
1784786880000,1922.14,1922.14,1921.62,1921.76,20.6269
1784786940000,1921.75,1921.85,1921.42,1921.76,50.3567
1784787000000,1921.76,1922.31,1921.75,1921.9,25.0986
1784787060000,1921.9,1921.91,1921.31,1921.32,18.1016
1784787120000,1921.32,1922.1,1921.07,1922.1,67.2063
1784787180000,1922.09,1922.38,1922.08,1922.38,113.1584
1784787240000,1922.38,1923.44,1922.38,1923.04,37.9176
1784787300000,1923.05,1923.63,1923.04,1923.32,19.2797
1784787360000,1923.32,1924.07,1923.31,1923.99,55.4472
1784787420000,1923.99,1924.2,1923.45,1923.83,36.8223
1784787480000,1923.82,1924.69,1923.82,1924.69,22.7058
1784787540000,1924.68,1925.11,1924.26,1925.1,37.6337
1784787600000,1925.1,1926.13,1924.99,1925.21,170.9649
1784787660000,1925.2,1925.37,1924.75,1925.09,48.2029
1784787720000,1925.09,1925.1,1923.75,1923.75,27.0851
1784787780000,1923.75,1923.75,1923.13,1923.13,21.2828
1784787840000,1923.13,1923.33,1921.6,1922.28,130.0256
1784787900000,1922.29,1924.2,1922.29,1923.96,167.8353
1784787960000,1923.95,1924.84,1923.54,1924.83,34.1508
1784788020000,1924.84,1924.84,1924.57,1924.6,20.524
1784788080000,1924.59,1925.11,1924.05,1924.9,109.6001
1784788140000,1924.91,1926.2,1924.57,1926.2,261.3083
1784788200000,1926.19,1926.2,1924.81,1924.81,63.7876
1784788260000,1924.8,1925.21,1924.68,1925.14,58.0461
1784788320000,1925.14,1925.15,1924.76,1924.77,20.4374
1784788380000,1924.76,1924.77,1924.44,1924.51,42.1088
1784788440000,1924.52,1925.78,1924.25,1924.26,155.8737
1784788500000,1924.26,1924.42,1923.98,1923.98,35.6276
1784788560000,1923.99,1924.76,1923.98,1924.75,96.4602
1784788620000,1924.75,1924.99,1924.75,1924.81,22.5762
1784788680000,1924.8,1924.8,1924.5,1924.53,18.9629
1784788740000,1924.53,1924.72,1924.45,1924.63,43.2905
1784788800000,1924.63,1925.31,1924.63,1925.3,23.7329
1784788860000,1925.3,1925.79,1925.21,1925.78,21.6513
1784788920000,1925.78,1926.46,1925.78,1926.46,20.5254
1784788980000,1926.45,1926.59,1926.16,1926.16,56.3284
1784789040000,1926.16,1926.16,1925.78,1925.95,258.6676
1784789100000,1925.95,1925.96,1925.86,1925.91,14.0841
1784789160000,1925.91,1926.83,1925.91,1926.82,29.6567
1784789220000,1926.82,1926.83,1926.46,1926.47,124.791
1784789280000,1926.46,1926.59,1926.29,1926.29,19.1513
1784789340000,1926.29,1926.3,1926.29,1926.3,13.7702
1784789400000,1926.3,1926.35,1926.29,1926.35,25.195
1784789460000,1926.36,1926.36,1925.94,1925.94,28.391
1784789520000,1925.94,1925.95,1924.6,1925.09,67.1485
1784789580000,1925.09,1925.86,1925.09,1925.86,27.0889
1784789640000,1925.85,1925.87,1925.76,1925.83,50.6005
1784789700000,1925.83,1925.84,1925.19,1925.2,13.6491
1784789760000,1925.2,1925.2,1925.19,1925.19,9.6312
1784789820000,1925.2,1925.2,1925.19,1925.2,39.2927
1784789880000,1925.2,1925.2,1925.05,1925.06,13.0282
1784789940000,1925.06,1925.39,1925.05,1925.39,58.9009
1784790000000,1925.39,1925.39,1923.45,1923.45,50.8891
1784790060000,1923.44,1923.44,1922.01,1922.02,174.7624
1784790120000,1922.01,1923.43,1921.86,1923.42,55.1184
1784790180000,1923.42,1924.01,1923.42,1923.95,18.9005
1784790240000,1923.94,1924.01,1922.71,1922.82,101.8658
1784790300000,1922.81,1922.88,1922.79,1922.79,12.8081
1784790360000,1922.78,1922.78,1922.22,1922.36,48.2618
1784790420000,1922.36,1922.8,1922.25,1922.26,60.5784
1784790480000,1922.26,1922.41,1922.17,1922.25,30.8021
1784790540000,1922.26,1922.91,1921.23,1922.5,356.834
1784790600000,1922.5,1924.0,1921.18,1921.18,450.7485
1784790660000,1921.18,1921.18,1915.2,1916.29,1972.7129
1784790720000,1916.28,1916.28,1913.68,1915.23,545.5501
1784790780000,1915.24,1915.75,1914.34,1914.93,183.9798
1784790840000,1914.92,1918.15,1914.7,1917.77,258.318
1784790900000,1917.77,1917.77,1916.52,1916.93,94.36
1784790960000,1916.93,1916.93,1915.53,1916.78,193.614
1784791020000,1916.77,1917.18,1916.48,1917.13,75.8995
1784791080000,1917.12,1917.13,1916.57,1917.0,92.4323
1784791140000,1917.0,1917.06,1914.67,1915.8,291.3186
1784791200000,1915.8,1916.13,1914.3,1916.13,222.4184
1784791260000,1916.13,1916.15,1915.41,1915.81,131.7524
1784791320000,1915.81,1916.65,1915.8,1916.65,84.5361
1784791380000,1916.64,1916.95,1916.64,1916.83,38.3714
1784791440000,1916.82,1916.83,1916.09,1916.64,271.3289
1784791500000,1916.65,1916.99,1915.94,1916.86,447.9703
1784791560000,1916.87,1916.91,1915.68,1915.68,440.9122
1784791620000,1915.67,1916.0,1914.89,1916.0,356.8447
1784791680000,1916.0,1916.07,1915.14,1915.16,98.3644
1784791740000,1915.15,1916.19,1915.15,1916.19,170.6923
1784791800000,1916.18,1916.79,1915.65,1916.48,117.5796
1784791860000,1916.48,1916.49,1916.12,1916.13,149.8977
1784791920000,1916.13,1916.13,1914.33,1914.91,186.9054
1784791980000,1914.91,1916.11,1914.9,1916.1,116.0147
1784792040000,1916.11,1916.11,1915.1,1915.11,139.4721
1784792100000,1915.11,1915.71,1914.21,1914.38,207.796
1784792160000,1914.38,1915.13,1914.37,1915.05,135.9073
1784792220000,1915.06,1915.3,1914.8,1915.3,125.3895
1784792280000,1915.3,1915.5,1915.21,1915.33,70.7874
1784792340000,1915.34,1915.47,1914.87,1914.88,83.405
1784792400000,1914.88,1914.88,1914.2,1914.21,73.1636
1784792460000,1914.21,1915.19,1914.2,1914.31,211.5811
1784792520000,1914.32,1914.32,1913.8,1913.8,127.3329
1784792580000,1913.81,1914.6,1913.8,1914.59,129.7976
1784792640000,1914.6,1914.6,1913.51,1913.52,130.0662
1784792700000,1913.52,1913.52,1912.6,1912.96,748.6814
1784792760000,1912.96,1914.33,1912.96,1914.33,2642.0811
1784792820000,1914.33,1914.88,1913.55,1914.33,272.7511
1784792880000,1914.33,1915.09,1914.32,1914.96,145.68
1784792940000,1914.97,1914.97,1913.8,1914.26,590.7328
1784793000000,1914.26,1914.26,1913.78,1913.97,142.6114
1784793060000,1913.97,1913.97,1913.55,1913.56,81.1226
1784793120000,1913.56,1914.22,1913.04,1913.84,215.6341
1784793180000,1913.85,1914.15,1913.73,1913.96,114.8947
1784793240000,1913.97,1915.31,1913.96,1915.3,212.2779
1784793300000,1915.31,1916.1,1915.3,1915.58,172.3838
1784793360000,1915.59,1915.59,1915.54,1915.55,97.6195
1784793420000,1915.55,1916.01,1915.54,1915.87,132.3738
1784793480000,1915.87,1915.87,1915.6,1915.61,89.058
1784793540000,1915.61,1915.65,1915.6,1915.65,78.2371
1784793600000,1915.65,1915.85,1915.51,1915.85,109.0816
1784793660000,1915.85,1916.05,1915.79,1915.8,43.1425
1784793720000,1915.79,1915.79,1914.47,1914.48,187.538
1784793780000,1914.47,1916.7,1914.44,1916.59,195.1988
1784793840000,1916.6,1917.2,1915.88,1915.88,253.4192
1784793900000,1915.89,1916.9,1915.88,1916.9,186.1391
1784793960000,1916.89,1917.57,1916.29,1917.56,728.6195
1784794020000,1917.56,1917.98,1917.49,1917.85,101.2653
1784794080000,1917.85,1920.05,1917.84,1920.05,276.9299
1784794140000,1920.06,1920.43,1918.71,1918.71,234.1033
1784794200000,1918.72,1918.95,1918.72,1918.8,43.2788
1784794260000,1918.79,1920.19,1918.79,1920.0,74.5039
1784794320000,1919.99,1919.99,1919.38,1919.83,117.8864
1784794380000,1919.84,1920.13,1919.83,1920.1,44.1972
1784794440000,1920.1,1920.1,1919.43,1919.53,49.0238
1784794500000,1919.53,1919.77,1918.29,1918.82,157.4471
1784794560000,1918.83,1919.76,1918.48,1919.76,109.843
1784794620000,1919.76,1921.14,1919.76,1920.87,55.5009
1784794680000,1920.87,1922.0,1920.87,1921.88,126.4562
1784794740000,1921.87,1922.06,1921.72,1922.06,54.674
